272.133877000000	-177.681509660000
259.845810000000	-177.881147510000
248.112606000000	-178.080732970000
236.909207000000	-178.280263960000
226.211693000000	-178.479738260000
215.997219000000	-178.679153560000
206.243975000000	-178.878507360000
196.931134000000	-179.077797080000
188.038809000000	-179.277019970000
179.548012000000	-179.476173150000
171.440614000000	-179.675253580000
163.699300000000	-179.874258070000
156.307542000000	-180.073183290000
149.249555000000	-180.272025720000
142.510267000000	-180.470781690000
136.075289000000	-180.669447350000
129.930878000000	-180.868018670000
124.063916000000	-181.066491440000
118.461873000000	-181.264861230000
113.112788000000	-181.463123440000
108.005237000000	-181.661273240000
103.128316000000	-181.859305610000
98.4716096000000	-182.057215260000
94.0251743000000	-182.254996710000
89.7795155000000	-182.452644220000
85.7255673000000	-182.650151810000
81.8546731000000	-182.847513230000
78.1585671000000	-183.044721960000
74.6293569000000	-183.241771230000
71.2595063000000	-183.438653950000
68.0418197000000	-183.635362740000
64.9694260000000	-183.831889940000
62.0357648000000	-184.028227530000
59.2345715000000	-184.224367210000
56.5598646000000	-184.420300310000
54.0059328000000	-184.616017810000
51.5673224000000	-184.811510360000
49.2388263000000	-185.006768210000
47.0154722000000	-185.201781270000
44.8925126000000	-185.396539010000
42.8654141000000	-185.591030550000
40.9298482000000	-185.785244560000
39.0816818000000	-185.979169340000
37.3169684000000	-186.172792710000
35.6319397000000	-186.366102090000
34.0229977000000	-186.559084450000
32.4867066000000	-186.751726310000
31.0197859000000	-186.944013720000
29.6191033000000	-187.135932280000
28.2816678000000	-187.327467130000
27.0046235000000	-187.518602930000
25.7852435000000	-187.709323870000
24.6209240000000	-187.899613690000
23.5091788000000	-188.089455630000
22.4476338000000	-188.278832490000
21.4340223000000	-188.467726600000
20.4661800000000	-188.656119870000
19.5420401000000	-188.843993750000
18.6596292000000	-189.031329270000
17.8170632000000	-189.218107080000
17.0125428000000	-189.404307440000
16.2443501000000	-189.589910280000
15.5108448000000	-189.774895200000
14.8104605000000	-189.959241530000
14.1417017000000	-190.142928360000
13.5031404000000	-190.325934620000
12.8934130000000	-190.508239100000
12.3112175000000	-190.689820540000
11.7553107000000	-190.870657710000
11.2245057000000	-191.050729460000
10.7176689000000	-191.230014860000
10.2337180000000	-191.408493260000
9.77161967000000	-191.586144430000
9.33038717000000	-191.762948710000
8.90907830000000	-191.938887100000
8.50679342000000	-192.113941480000
8.12267350000000	-192.288094730000
7.75589832000000	-192.461330970000
7.40568469000000	-192.633635740000
7.07128478000000	-192.804996250000
6.75198452000000	-192.975401640000
6.44710211000000	-193.144843240000
6.15598650000000	-193.313314920000
5.87801607000000	-193.480813370000
5.61259726000000	-193.647338520000
5.35916329000000	-193.812893930000
5.11717301000000	-193.977487210000
4.88610967000000	-194.141130540000
4.66547988000000	-194.303841140000
4.45481252000000	-194.465641920000
4.25365773000000	-194.626562050000
4.06158599000000	-194.786637670000
3.87818715000000	-194.945912640000
3.70306958000000	-195.104439350000
3.53585937000000	-195.262279660000
3.37619944000000	-195.419505840000
3.22374888000000	-195.576201700000
3.07818214000000	-195.732463720000
2.93918840000000	-195.888402460000
2.80647085000000	-196.044143880000
2.67974609000000	-196.199831050000
2.55874352000000	-196.355625830000
2.44320476000000	-196.511710860000
2.33288310000000	-196.668291700000
2.22754295000000	-196.825599240000
2.12695939000000	-196.983892340000
2.03091762000000	-197.143460820000
1.93921257000000	-197.304628730000
1.85164842000000	-197.467758040000
1.76803818000000	-197.633252740000
1.68820332000000	-197.801563410000
1.61197336000000	-197.973192240000
1.53918552000000	-198.148698740000
1.46968439000000	-198.328705900000
1.40332154000000	-198.513907030000
1.33995527000000	-198.705073160000
1.27945027000000	-198.903060930000
1.22167735000000	-199.108820780000
1.16651313000000	-199.323405100000
1.11383983000000	-199.547975640000
1.06354496000000	-199.783809130000
1.01552113000000	-200.032299180000
0.969665789000000	-200.294951410000
0.925881025000000	-200.573366800000
0.884073340000000	-200.869204860000
0.844153460000000	-201.184113180000
0.806036141000000	-201.519601480000
0.769639990000000	-201.876824540000
0.734887289000000	-202.256217620000
0.701703829000000	-202.656896620000
0.670018750000000	-203.075693740000
0.639764396000000	-203.505659080000
0.610876161000000	-203.933862040000
0.583292359000000	-204.338495790000
0.556954091000000	-204.685868010000
0.531805113000000	-204.929130250000
0.507791724000000	-205.012228180000
0.484862648000000	-204.882335510000
0.462968923000000	-204.508499520000
0.442063797000000	-203.895454000000
0.422102632000000	-203.081389550000
0.403042803000000	-202.121623400000
0.384843611000000	-201.070776160000
0.367466194000000	-199.972566490000
0.350873446000000	-198.857543600000
0.335029934000000	-197.745059290000
0.319901828000000	-196.646359620000
0.305456825000000	-195.567328520000
0.291664078000000	-194.510500750000
0.278494135000000	-193.476409810000
0.265918874000000	-192.464446750000
0.253911443000000	-191.473390950000
0.242446202000000	-190.501730920000
0.231498667000000	-189.547854330000
0.221045463000000	-188.610157260000
0.211064268000000	-187.687104530000
0.201533769000000	-186.777260390000
0.192433614000000	-185.879301460000
0.183744372000000	-184.992019520000
0.175447489000000	-184.114318250000
0.167525247000000	-183.245207030000
0.159960730000000	-182.383793130000
0.152737785000000	-181.529273450000
0.145840988000000	-180.680926280000
0.139255613000000	-179.838103510000
0.132967597000000	-179.000223280000
0.126963513000000	-178.166763280000
0.121230540000000	-177.337254680000
0.115756437000000	-176.511276560000
0.110529514000000	-175.688451040000
0.105538610000000	-174.868438780000
0.100773068000000	-174.050935030000
0.0962227117000000	-173.235666090000
0.0918778243000000	-172.422386090000
0.0877291280000000	-171.610874200000
0.0837677640000000	-170.800932080000
0.0799852734000000	-169.992381560000
0.0763735792000000	-169.185062670000
0.0729249692000000	-168.378831780000
0.0696320794000000	-167.573559970000
0.0664878784000000	-166.769131560000
0.0634856522000000	-165.965442810000
0.0606189899000000	-165.162400710000
0.0578817704000000	-164.359921950000
0.0552681486000000	-163.557931930000
0.0527725435000000	-162.756363900000
0.0503896263000000	-161.955158220000
0.0481143084000000	-161.154261600000
0.0459417313000000	-160.353626520000
0.0438672559000000	-159.553210640000
0.0418864524000000	-158.752976290000
0.0399950910000000	-157.952889980000
0.0381891330000000	-157.152922040000
0.0364647222000000	-156.353046180000
0.0348181763000000	-155.553239190000
0.0332459793000000	-154.753480580000
0.0317447741000000	-153.953752390000
0.0303113550000000	-153.154038830000
0.0289426612000000	-152.354326150000
0.0276357701000000	-151.554602360000
0.0263878910000000	-150.754857100000
0.0251963593000000	-149.955081410000
0.0240586305000000	-149.155267650000
0.0229722754000000	-148.355409310000
0.0219349740000000	-147.555500910000
0.0209445114000000	-146.755537880000
0.0199987727000000	-145.955516460000
0.0190957383000000	-145.155433630000
0.0182334800000000	-144.355286980000
0.0174101565000000	-143.555074680000
0.0166240098000000	-142.754795410000
0.0158733611000000	-141.954448280000
0.0151566076000000	-141.154032790000
0.0144722187000000	-140.353548770000
0.0138187331000000	-139.552996350000
0.0131947552000000	-138.752375920000
0.0125989528000000	-137.951688090000
0.0120300535000000	-137.150933660000
0.0114868426000000	-136.350113590000
0.0109681601000000	-135.549228980000
0.0104728984000000	-134.748281040000
0.0100000000000000	-133.947271090000
